"postXtreated","postXadopted","postXadoptedXfee_2.75","postXtreatedXfee_2.75","organization_uuid","timestamp_month","log_valid_volume","log_valid_volume_w5","log_nr_payments","log_nr_payments_w5","make_sale","treated","adopted","fee_2.75","treatedXfee_2.75","adoptedXfee_2.75","start_date"
0,0,0,0,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-07-01,6.26530121273771,6.26530121273771,1.38629436111989,1.38629436111989,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-08-01,7.26262860097424,7.26262860097424,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-09-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-10-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-11-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2020-12-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f74d0220-8fd6-11ea-88de-443a9016b16b",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
0,0,0,0,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-06-01,6.87316383421252,6.87316383421252,1.09861228866811,1.09861228866811,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-07-01,6.06610809010375,6.06610809010375,1.38629436111989,1.38629436111989,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-08-01,8.39313903331116,8.39313903331116,2.07944154167984,2.07944154167984,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-09-01,6.90875477931522,6.90875477931522,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-10-01,6.92362862813843,6.92362862813843,1.09861228866811,1.09861228866811,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-11-01,6.90875477931522,6.90875477931522,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2020-12-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2021-01-01,5.70711026474888,5.70711026474888,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2021-02-01,3.04452243772342,3.04452243772342,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f7604f90-a405-11ea-a027-d082b5eb5ad0",2021-03-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
0,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-05-01,0,0,0,0,0,1,0,0,0,0,2020-05-01
0,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-06-01,8.56552610820687,8.56552610820687,3.17805383034795,3.17805383034795,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-07-01,7.80689985202132,7.80689985202132,2.94443897916644,2.94443897916644,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-08-01,8.69793016007995,8.69793016007995,3.61091791264422,3.61091791264422,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-09-01,8.58979288383058,8.58979288383058,3.49650756146648,3.49650756146648,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-10-01,9.02011889280415,9.02011889280415,4.0943445622221,4.0943445622221,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-11-01,8.98582087448204,8.98582087448204,3.93182563272433,3.93182563272433,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2020-12-01,9.15070607212903,9.15070607212903,4.20469261939097,4.20469261939097,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2021-01-01,9.22409533720852,9.22409533720852,4.45434729625351,4.45434729625351,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2021-02-01,8.98579458799311,8.98579458799311,4.21950770517611,4.21950770517611,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f762db78-9bb0-11ea-b6fe-9da6b2a997ca",2021-03-01,9.25656534409002,9.25656534409002,4.43081679884331,4.43081679884331,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-05-01,5.25749537202778,5.25749537202778,1.09861228866811,1.09861228866811,1,1,1,1,1,1,2020-05-01
0,0,0,0,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-06-01,9.74442499583519,9.74442499583519,2.39789527279837,2.39789527279837,1,1,1,1,1,1,2020-05-01
0,0,0,0,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-07-01,8.79400944408271,8.79400944408271,2.30258509299405,2.30258509299405,1,1,1,1,1,1,2020-05-01
0,0,0,0,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-08-01,10.9643090119462,10.9643090119462,3.36729582998647,3.36729582998647,1,1,1,1,1,1,2020-05-01
0,0,0,0,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-09-01,9.75895818904666,9.75895818904666,2.70805020110221,2.70805020110221,1,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-10-01,10.6139477442604,10.6139477442604,2.94443897916644,2.94443897916644,1,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-11-01,10.4851826458769,10.4851826458769,3.25809653802148,3.25809653802148,1,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2020-12-01,10.0311579907731,10.0311579907731,2.89037175789616,2.89037175789616,1,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2021-01-01,9.55220589578537,9.55220589578537,1.79175946922805,1.79175946922805,1,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2021-02-01,0,0,0,0,0,1,1,1,1,1,2020-05-01
1,1,1,1,"f770a142-a022-11ea-b9a6-dfb28a41a547",2021-03-01,9.96282287297239,9.96282287297239,2.89037175789616,2.89037175789616,1,1,1,1,1,1,2020-05-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-06-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-07-01,9.60582248203094,9.60582248203094,1.94591014905531,1.94591014905531,1,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-08-01,9.24483841238375,9.24483841238375,1.79175946922805,1.79175946922805,1,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-09-01,9.10509096125709,9.10509096125709,1.79175946922805,1.79175946922805,1,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-10-01,8.89576660405609,8.89576660405609,1.79175946922805,1.79175946922805,1,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-11-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2020-12-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2021-01-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2021-02-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f770f2ae-ba0e-11ea-a520-0c166724d72d",2021-03-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-04-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-05-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-06-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-07-01,10.3703352696257,10.3703352696257,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-04-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-08-01,10.9442173417481,10.9442173417481,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-04-01
0,0,0,0,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-09-01,10.203780275437,10.203780275437,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-10-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-11-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2020-12-01,9.73216528120054,9.73216528120054,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
1,0,0,1,"f77b6dbc-8a41-11ea-b864-259a12ce1093",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-05-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
0,0,0,0,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-06-01,7.6004023345004,7.6004023345004,2.56494935746154,2.56494935746154,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-07-01,9.02413126845503,9.02413126845503,2.19722457733622,2.19722457733622,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-08-01,7.60887062919126,7.60887062919126,2.19722457733622,2.19722457733622,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-09-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-10-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-11-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2020-12-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f7a95c90-a049-11ea-9bfc-a4e9d88e1581",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
0,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-05-01,9.27481639116055,9.27481639116055,3.52636052461616,3.52636052461616,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-06-01,8.47365918939251,8.47365918939251,2.77258872223978,2.77258872223978,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-07-01,8.74528448245438,8.74528448245438,2.83321334405622,2.83321334405622,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-08-01,7.57609734062311,7.57609734062311,2.30258509299405,2.30258509299405,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-09-01,7.97796809312855,7.97796809312855,1.6094379124341,1.6094379124341,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-10-01,8.27154837475551,8.27154837475551,1.94591014905531,1.94591014905531,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-11-01,9.42234208287155,9.42234208287155,3.61091791264422,3.61091791264422,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2020-12-01,9.42633845512952,9.42633845512952,2.70805020110221,2.70805020110221,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2021-01-01,9.15149229616698,9.15149229616698,3.25809653802148,3.25809653802148,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2021-02-01,8.85452220375743,8.85452220375743,3.04452243772342,3.04452243772342,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7f5fb68-8ffa-11ea-882b-2416a92d2326",2021-03-01,7.70571282389443,7.70571282389443,1.94591014905531,1.94591014905531,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-05-01,8.77794076512781,8.77794076512781,2.70805020110221,2.70805020110221,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-06-01,10.2609343485204,10.2609343485204,4.33073334028633,4.33073334028633,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-07-01,10.3782414439006,10.3782414439006,4.60517018598809,4.60517018598809,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-08-01,10.4596918135397,10.4596918135397,4.70048036579242,4.70048036579242,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-09-01,10.274119640804,10.274119640804,4.43081679884331,4.43081679884331,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-10-01,10.4385339702865,10.4385339702865,4.53259949315326,4.53259949315326,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-11-01,10.2180062789415,10.2180062789415,4.34380542185368,4.34380542185368,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2020-12-01,9.80730699406216,9.80730699406216,3.8286413964891,3.8286413964891,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2021-01-01,10.4090996092492,10.4090996092492,4.47733681447821,4.47733681447821,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2021-02-01,10.1470609853618,10.1470609853618,4.11087386417331,4.11087386417331,1,1,0,0,0,0,2020-05-01
1,0,0,0,"f7fc3060-9ba2-11ea-8dfd-7fe5f84ac373",2021-03-01,10.1757259834941,10.1757259834941,4.44265125649032,4.44265125649032,1,1,0,0,0,0,2020-05-01
0,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-06-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
0,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-07-01,10.5814449502551,10.5814449502551,2.70805020110221,2.70805020110221,1,1,0,0,0,0,2020-06-01
0,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-08-01,10.8826779633793,10.8826779633793,2.70805020110221,2.70805020110221,1,1,0,0,0,0,2020-06-01
0,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-09-01,10.4370819883548,10.4370819883548,2.30258509299405,2.30258509299405,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-10-01,11.5842689050384,11.1179232023967,3.13549421592915,3.13549421592915,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-11-01,8.764209507142,8.764209507142,0.693147180559945,0.693147180559945,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2020-12-01,11.511480020819,11.2113707981701,2.07944154167984,2.07944154167984,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2021-01-01,2.39789527279837,2.39789527279837,0.693147180559945,0.693147180559945,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2021-02-01,10.7599645837084,10.7599645837084,1.6094379124341,1.6094379124341,1,1,0,0,0,0,2020-06-01
1,0,0,0,"f81786e6-b58b-11ea-b2b6-0671de958076",2021-03-01,10.3976043582389,10.3976043582389,1.6094379124341,1.6094379124341,1,1,0,0,0,0,2020-06-01
0,0,0,0,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-06-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
0,0,0,0,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-07-01,8.16507925880507,8.16507925880507,2.07944154167984,2.07944154167984,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-08-01,9.482731125859,9.482731125859,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-09-01,9.72531736686465,9.72531736686465,3.17805383034795,3.17805383034795,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-10-01,10.0226474177054,10.0226474177054,3.58351893845611,3.58351893845611,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-11-01,9.92556699767901,9.92556699767901,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2020-12-01,9.8597968639114,9.8597968639114,3.46573590279973,3.46573590279973,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2021-01-01,10.2858204965872,10.2858204965872,3.98898404656427,3.98898404656427,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2021-02-01,10.1585056692433,10.1585056692433,3.87120101090789,3.87120101090789,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f854a222-b19b-11ea-8a77-42541c2239ef",2021-03-01,10.3965360961994,10.3965360961994,3.97029191355212,3.97029191355212,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-06-01,4.02535169073515,4.02535169073515,0.693147180559945,0.693147180559945,1,1,1,0,0,0,2020-06-01
0,0,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-07-01,6.88346258641309,6.88346258641309,1.38629436111989,1.38629436111989,1,1,1,0,0,0,2020-06-01
0,0,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-08-01,7.71690613529839,7.71690613529839,2.56494935746154,2.56494935746154,1,1,1,0,0,0,2020-06-01
0,0,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-09-01,6.35088571671474,6.35088571671474,1.38629436111989,1.38629436111989,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-10-01,6.88857245956536,6.88857245956536,1.79175946922805,1.79175946922805,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-11-01,6.47850964220857,6.47850964220857,1.6094379124341,1.6094379124341,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2020-12-01,6.7696419768525,6.7696419768525,1.38629436111989,1.38629436111989,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2021-01-01,6.21660610108486,6.21660610108486,1.38629436111989,1.38629436111989,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2021-02-01,6.63200177739563,6.63200177739563,1.79175946922805,1.79175946922805,1,1,1,0,0,0,2020-06-01
1,1,0,0,"f8864822-a5c0-11ea-a162-5f50b7231573",2021-03-01,7.46508273639955,7.46508273639955,2.07944154167984,2.07944154167984,1,1,1,0,0,0,2020-06-01
0,0,0,0,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-06-01,9.37050152410012,9.37050152410012,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-07-01,10.1576257679526,10.1576257679526,1.09861228866811,1.09861228866811,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-08-01,9.13948863100423,9.13948863100423,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
0,0,0,0,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-09-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-10-01,7.31388683163346,7.31388683163346,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-11-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2020-12-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2021-01-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2021-02-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
1,1,1,1,"f88beefa-b4d7-11ea-9d06-b8345c886676",2021-03-01,0,0,0,0,0,1,1,1,1,1,2020-06-01
0,0,0,0,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-05-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
0,0,0,0,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-06-01,7.14913159855741,7.14913159855741,2.19722457733622,2.19722457733622,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-07-01,6.17586727010576,6.17586727010576,2.07944154167984,2.07944154167984,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-08-01,7.25770767716004,7.25770767716004,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-05-01
0,0,0,0,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-09-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-10-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-11-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2020-12-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
1,0,0,1,"f88f9e8a-9d38-11ea-a206-18922c8a7063",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-05-01
0,0,0,0,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-06-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
0,0,0,0,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-07-01,8.98744678941718,8.98744678941718,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-08-01,10.9870031237248,10.9870031237248,3.66356164612965,3.66356164612965,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-09-01,10.5505907945947,10.5505907945947,4.06044301054642,4.06044301054642,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-10-01,11.5131214457647,11.0850061372,4.35670882668959,4.35670882668959,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-11-01,11.4561116976152,11.1276149442718,4.35670882668959,4.35670882668959,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2020-12-01,10.8424786699311,10.8424786699311,4.34380542185368,4.34380542185368,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2021-02-01,9.58822871231411,9.58822871231411,2.484906649788,2.484906649788,1,1,0,1,1,0,2020-06-01
1,0,0,1,"f8a53678-affd-11ea-9b4b-813c2fc3e12c",2021-03-01,11.7177858532176,11.0749474956817,4.76217393479776,4.76217393479776,1,1,0,1,1,0,2020-06-01
0,0,0,0,"f8b25282-de5a-11ea-8830-699aee056c3d",2020-08-01,11.679296908995,11.1162627915106,4.46590811865458,4.46590811865458,1,1,0,1,1,0,2020-08-01
0,0,0,0,"f8b25282-de5a-11ea-8830-699aee056c3d",2020-09-01,9.22208611980623,9.22208611980623,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-08-01
1,0,0,1,"f8b25282-de5a-11ea-8830-699aee056c3d",2020-10-01,0,0,0,0,0,1,0,1,1,0,2020-08-01
1,0,0,1,"f8b25282-de5a-11ea-8830-699aee056c3d",2020-11-01,0,0,0,0,0,1,0,1,1,0,2020-08-01
